2025-05-30T07:45:22.168812,ENCODE,unsplash_dark_logo.jpeg,Failed
2025-05-30T07:48:24.147114,ENCODE,unsplash_dark_logo.jpeg,Success
2025-05-30T07:48:27.441131,ENCODE,unsplash_dark_logo.jpeg,Success
2025-05-30T07:54:55.683113,ENCODE,unsplash_dark_logo.jpeg,Success
